lesson_id,topic_id,course_id,track_id,profession_id,faculty_id
6299063b-fd2d-48d0-930e-34d5f07e95d5,32297da9-730b-43e3-83b7-debfd683c887,8dafad48-8394-4812-80b3-b89b93cdcb92,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
e4936bc8-f361-43eb-9015-a725e287899b,32297da9-730b-43e3-83b7-debfd683c887,8dafad48-8394-4812-80b3-b89b93cdcb92,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
1006062e-7d2c-4254-af6d-72db2f8af340,9165cf9c-9591-40be-8f3d-3209ddc1b93a,6503607d-3bdb-4197-aa5b-c6802449c60a,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
5bcdf856-13c0-4d1c-b5ed-589f9e9c3303,9165cf9c-9591-40be-8f3d-3209ddc1b93a,6503607d-3bdb-4197-aa5b-c6802449c60a,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
6f3bc403-73d1-4166-b951-14f1a8dc3910,9165cf9c-9591-40be-8f3d-3209ddc1b93a,6503607d-3bdb-4197-aa5b-c6802449c60a,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
709c2581-b3ca-44d0-9723-2f8fec9cc2f8,c2057ad5-5d65-42fb-ba49-268a865e616d,749bce02-a6cf-4b74-834f-8354a34a30ba,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
6587ed1e-413d-4672-b716-ba64bfb23942,c2057ad5-5d65-42fb-ba49-268a865e616d,749bce02-a6cf-4b74-834f-8354a34a30ba,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
c707eea5-0193-4eb9-b08b-623ff96720dc,89bae6f0-bc98-40e8-840f-58938df34453,e16fc79d-b365-494d-af03-b9f2a461cd9c,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
2c472ab2-77bf-45a2-abed-437d7920237d,89bae6f0-bc98-40e8-840f-58938df34453,e16fc79d-b365-494d-af03-b9f2a461cd9c,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
782da0f8-e019-40d9-8de2-baf24dd9c2f2,89bae6f0-bc98-40e8-840f-58938df34453,e16fc79d-b365-494d-af03-b9f2a461cd9c,bda98d31-73b4-4773-911e-b968684aba31,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
